IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31.706456806257933
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32.79197113472356
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33.85407598916605
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34.9376148266
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36.042616057730555
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",37.16904464268803
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",38.30927420118567
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",39.46263234653484
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",40.6393904956721
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",41.849285944277135
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43.165492357520314
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44.59170502111862
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46.05958956001288
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47.56319582552039
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",49.10832717768055
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",50.6740667083357
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",52.24330454381878
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",53.85466503778624
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",55.52010909710779
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",57.25005019224577
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",59.01732863609675
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",60.81597439248442
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",62.67576093338636
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",64.55893706081785
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",66.50265640093187
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",68.44113017785101
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",70.34534253840181
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",72.39592306381044
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",74.60802507718242
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",887,"Yemen","YE","YEM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",76.86642138757884
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.473868359811135
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.73682723738549
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10.99917943475161
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.264505844845909
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.536702134814835
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",11.818511817484765
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",894,"Zambia","ZM","ZMB",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12.11215243680975
